18:15:45,SP-FUTURE,2772.5,1352,2772.75,1059
18:15:46,ESX-FUTURE,3138.75,1339,3139.0,2711
18:15:46,ESX-FUTURE,3138.5,3728,3138.75,322
18:15:46,ESX-FUTURE,3138.5,3695,3138.75,355
18:15:47,SP-FUTURE,2772.5,2207,2772.75,204
18:15:48,SP-FUTURE,2768.25,1048,2768.5,1363
18:15:48,ESX-FUTURE,3139.5,3421,3139.75,629
18:15:50,SP-FUTURE,2768.0,2296,2768.25,115
18:15:50,ESX-FUTURE,3139.5,3206,3139.75,844
18:15:51,SP-FUTURE,2767.0,702,2767.25,1709
18:15:51,SP-FUTURE,2766.5,315,2766.75,2096
18:15:52,ESX-FUTURE,3139.75,1028,3140.0,3022
18:15:53,SP-FUTURE,2766.25,1607,2766.5,804
18:15:53,SP-FUTURE,2766.25,1180,2766.5,1231
18:15:53,ESX-FUTURE,3139.5,2388,3139.75,1662
18:15:54,ESX-FUTURE,3138.75,3982,3139.0,68
18:15:54,SP-FUTURE,2766.25,1233,2766.5,1178
18:15:55,ESX-FUTURE,3137.5,2797,3137.75,1253
18:15:55,SP-FUTURE,2765.75,2298,2766.0,113
18:15:56,SP-FUTURE,2766.25,1462,2766.5,949
18:15:57,ESX-FUTURE,3137.5,353,3137.75,3697
18:15:58,SP-FUTURE,2766.25,734,2766.5,1677
18:15:58,ESX-FUTURE,3138.0,1668,3138.25,2382
18:15:58,ESX-FUTURE,3138.0,2526,3138.25,1524
18:15:59,ESX-FUTURE,3138.0,1891,3138.25,2159
18:15:59,SP-FUTURE,2766.75,981,2767.0,1430
18:16:00,ESX-FUTURE,3137.5,2531,3137.75,1519
18:16:00,SP-FUTURE,2766.0,1959,2766.25,452
18:16:01,SP-FUTURE,2766.5,213,2766.75,2198
18:16:01,ESX-FUTURE,3137.5,1543,3137.75,2507
18:16:01,SP-FUTURE,2766.25,958,2766.5,1453
18:16:02,ESX-FUTURE,3137.5,2887,3137.75,1163
18:16:02,ESX-FUTURE,3137.5,1771,3137.75,2279
18:16:02,SP-FUTURE,2766.25,1312,2766.5,1099
18:16:03,SP-FUTURE,2768.5,70,2768.75,2341
18:16:03,ESX-FUTURE,3137.5,1863,3137.75,2187
18:16:04,SP-FUTURE,2768.5,1692,2768.75,719
18:16:04,SP-FUTURE,2768.5,1906,2768.75,505
18:16:05,ESX-FUTURE,3137.25,1404,3137.5,2646
18:16:05,SP-FUTURE,2768.25,1557,2768.5,854
18:16:05,SP-FUTURE,2767.75,1904,2768.0,507
18:16:06,SP-FUTURE,2768.25,1547,2768.5,864
18:16:06,ESX-FUTURE,3135.25,1552,3135.5,2498
18:16:06,SP-FUTURE,2768.25,1274,2768.5,1137
18:16:07,SP-FUTURE,2767.0,1835,2767.25,576
18:16:08,ESX-FUTURE,3135.25,2731,3135.5,1319
18:16:08,SP-FUTURE,2767.0,1848,2767.25,563
18:16:08,SP-FUTURE,2766.75,1152,2767.0,1259
18:16:10,SP-FUTURE,2766.75,378,2767.0,2033
18:16:10,ESX-FUTURE,3135.25,1532,3135.5,2518
18:16:11,SP-FUTURE,2766.5,826,2766.75,1585
18:16:12,ESX-FUTURE,3135.25,1508,3135.5,2542
18:16:12,SP-FUTURE,2767.0,1923,2767.25,488
18:16:13,ESX-FUTURE,3135.25,1475,3135.5,2575
18:16:13,SP-FUTURE,2767.0,1496,2767.25,915
18:16:14,SP-FUTURE,2766.0,491,2766.25,1920
18:16:15,SP-FUTURE,2765.75,1248,2766.0,1163
18:16:15,ESX-FUTURE,3135.25,446,3135.5,3604
18:16:16,ESX-FUTURE,3135.25,670,3135.5,3380
18:16:16,SP-FUTURE,2765.75,1743,2766.0,668
18:16:17,ESX-FUTURE,3135.25,388,3135.5,3662
18:16:17,SP-FUTURE,2766.0,1733,2766.25,678
18:16:18,ESX-FUTURE,3135.0,465,3135.25,3585
18:16:18,SP-FUTURE,2766.0,1309,2766.25,1102
18:16:19,ESX-FUTURE,3135.0,2186,3135.25,1864
18:16:20,SP-FUTURE,2766.75,31,2767.0,2380
18:16:20,ESX-FUTURE,3135.0,2471,3135.25,1579
18:16:21,SP-FUTURE,2766.25,66,2766.5,2345
18:16:21,ESX-FUTURE,3135.0,2466,3135.25,1584
18:16:21,SP-FUTURE,2766.25,2011,2766.5,400
18:16:22,ESX-FUTURE,3135.25,113,3135.5,3937
18:16:23,SP-FUTURE,2766.5,326,2766.75,2085
18:16:23,ESX-FUTURE,3135.25,2222,3135.5,1828
18:16:23,ESX-FUTURE,3135.25,1459,3135.5,2591
18:16:23,SP-FUTURE,2766.5,2108,2766.75,303
18:16:23,ESX-FUTURE,3135.25,2619,3135.5,1431
18:16:24,SP-FUTURE,2765.5,596,2765.75,1815
18:16:24,ESX-FUTURE,3135.25,2170,3135.5,1880
18:16:25,ESX-FUTURE,3135.5,79,3135.75,3971
18:16:25,SP-FUTURE,2765.5,579,2765.75,1832
18:16:25,SP-FUTURE,2765.5,550,2765.75,1861
18:16:26,SP-FUTURE,2765.5,665,2765.75,1746
18:16:26,ESX-FUTURE,3135.25,2981,3135.5,1069
18:16:27,SP-FUTURE,2765.5,1227,2765.75,1184
18:16:28,ESX-FUTURE,3135.75,2328,3136.0,1722
18:16:28,ESX-FUTURE,3135.75,2318,3136.0,1732
18:16:29,SP-FUTURE,2765.75,287,2766.0,2124
18:16:30,ESX-FUTURE,3136.0,1443,3136.25,2607
18:16:30,SP-FUTURE,2766.5,511,2766.75,1900
18:16:31,ESX-FUTURE,3135.75,3647,3136.0,403
18:16:32,SP-FUTURE,2766.0,367,2766.25,2044
18:16:32,ESX-FUTURE,3136.25,1007,3136.5,3043
18:16:33,SP-FUTURE,2766.0,1885,2766.25,526
18:16:33,ESX-FUTURE,3136.5,3344,3136.75,706
18:16:34,ESX-FUTURE,3136.5,1357,3136.75,2693
18:16:34,ESX-FUTURE,3136.5,1571,3136.75,2479
18:16:34,SP-FUTURE,2766.25,1388,2766.5,1023
18:16:35,SP-FUTURE,2766.0,2141,2766.25,270
18:16:36,SP-FUTURE,2766.0,317,2766.25,2094
18:16:36,ESX-FUTURE,3136.5,1470,3136.75,2580
18:16:37,SP-FUTURE,2765.5,2018,2765.75,393
18:16:37,ESX-FUTURE,3136.5,775,3136.75,3275
18:16:37,ESX-FUTURE,3136.25,2284,3136.5,1766
18:16:38,SP-FUTURE,2764.5,393,2764.75,2018
18:16:38,ESX-FUTURE,3136.25,2474,3136.5,1576
18:16:38,ESX-FUTURE,3136.0,2510,3136.25,1540
18:16:39,SP-FUTURE,2764.75,2,2765.0,2409
18:16:40,ESX-FUTURE,3136.0,2510,3136.25,1540
18:16:41,SP-FUTURE,2764.25,2270,2764.5,141
18:16:42,ESX-FUTURE,3136.0,1664,3136.25,2386
18:16:42,SP-FUTURE,2765.0,607,2765.25,1804
18:16:43,SP-FUTURE,2764.5,1518,2764.75,893
18:16:43,ESX-FUTURE,3135.75,1199,3136.0,2851
18:16:44,ESX-FUTURE,3135.75,403,3136.0,3647
18:16:44,SP-FUTURE,2764.5,1511,2764.75,900
18:16:45,ESX-FUTURE,3135.75,3139,3136.0,911
18:16:45,SP-FUTURE,2764.75,2163,2765.0,248
18:16:46,ESX-FUTURE,3135.75,2491,3136.0,1559
18:16:46,SP-FUTURE,2765.0,1398,2765.25,1013
18:16:47,SP-FUTURE,2764.5,1096,2764.75,1315
18:16:47,ESX-FUTURE,3136.25,1875,3136.5,2175
18:16:48,SP-FUTURE,2764.75,1628,2765.0,783
18:16:49,ESX-FUTURE,3135.75,488,3136.0,3562
18:16:49,SP-FUTURE,2764.75,1886,2765.0,525
18:16:49,SP-FUTURE,2764.75,727,2765.0,1684
18:16:49,SP-FUTURE,2764.75,1548,2765.0,863
18:16:50,ESX-FUTURE,3136.5,1774,3136.75,2276
18:16:50,ESX-FUTURE,3136.5,1794,3136.75,2256
18:16:51,SP-FUTURE,2764.75,250,2765.0,2161
18:16:51,ESX-FUTURE,3136.5,3041,3136.75,1009
18:16:52,ESX-FUTURE,3136.5,2722,3136.75,1328
18:16:52,SP-FUTURE,2764.75,1324,2765.0,1087
18:16:53,SP-FUTURE,2763.25,2348,2763.5,63
18:16:53,SP-FUTURE,2763.75,387,2764.0,2024
18:16:53,ESX-FUTURE,3136.5,831,3136.75,3219
18:16:54,SP-FUTURE,2764.25,701,2764.5,1710
18:16:54,SP-FUTURE,2765.75,395,2766.0,2016
18:16:54,ESX-FUTURE,3139.5,158,3139.75,3892
18:16:55,ESX-FUTURE,3142.25,3535,3142.5,515
18:16:55,SP-FUTURE,2765.75,1237,2766.0,1174
18:16:56,ESX-FUTURE,3142.25,3412,3142.5,638
18:16:56,SP-FUTURE,2766.0,355,2766.25,2056
18:16:57,ESX-FUTURE,3142.25,3706,3142.5,344
18:16:57,ESX-FUTURE,3142.5,3754,3142.75,296
18:16:58,SP-FUTURE,2765.5,2016,2765.75,395
18:16:58,SP-FUTURE,2765.5,958,2765.75,1453
18:16:59,ESX-FUTURE,3143.0,2608,3143.25,1442
18:17:00,SP-FUTURE,2765.0,1984,2765.25,427
18:17:00,ESX-FUTURE,3143.0,2872,3143.25,1178
18:17:00,ESX-FUTURE,3143.0,3322,3143.25,728
18:17:00,SP-FUTURE,2765.25,118,2765.5,2293
18:17:01,ESX-FUTURE,3143.0,3625,3143.25,425
18:17:02,SP-FUTURE,2765.0,1771,2765.25,640
18:17:03,ESX-FUTURE,3143.25,1070,3143.5,2980
18:17:03,SP-FUTURE,2764.75,1963,2765.0,448
18:17:04,SP-FUTURE,2764.75,433,2765.0,1978
18:17:05,SP-FUTURE,2764.75,338,2765.0,2073
18:17:05,ESX-FUTURE,3143.0,3598,3143.25,452
18:17:05,SP-FUTURE,2764.75,468,2765.0,1943
18:17:06,ESX-FUTURE,3143.25,810,3143.5,3240
18:17:06,SP-FUTURE,2764.75,1225,2765.0,1186
18:17:07,ESX-FUTURE,3143.25,1151,3143.5,2899
18:17:07,ESX-FUTURE,3143.0,1004,3143.25,3046
18:17:07,SP-FUTURE,2764.75,1982,2765.0,429
18:17:08,ESX-FUTURE,3143.0,3173,3143.25,877
18:17:08,SP-FUTURE,2764.75,2267,2765.0,144
18:17:08,SP-FUTURE,2765.0,641,2765.25,1770
18:17:09,ESX-FUTURE,3143.0,243,3143.25,3807
18:17:10,SP-FUTURE,2765.0,903,2765.25,1508
18:17:10,SP-FUTURE,2765.0,1899,2765.25,512
18:17:10,ESX-FUTURE,3142.75,1017,3143.0,3033
18:17:10,SP-FUTURE,2765.0,2102,2765.25,309
18:17:11,SP-FUTURE,2765.0,1563,2765.25,848
18:17:11,ESX-FUTURE,3142.75,998,3143.0,3052
18:17:12,ESX-FUTURE,3142.75,1913,3143.0,2137
18:17:12,SP-FUTURE,2765.25,520,2765.5,1891
18:17:13,SP-FUTURE,2766.0,1144,2766.25,1267
18:17:13,ESX-FUTURE,3142.0,1783,3142.25,2267
18:17:14,SP-FUTURE,2766.0,2283,2766.25,128
18:17:15,ESX-FUTURE,3142.0,1747,3142.25,2303
18:17:15,SP-FUTURE,2765.75,2113,2766.0,298
18:17:16,ESX-FUTURE,3138.75,3012,3139.0,1038
18:17:16,SP-FUTURE,2766.25,135,2766.5,2276
18:17:17,SP-FUTURE,2766.0,84,2766.25,2327
18:17:17,ESX-FUTURE,3138.75,2611,3139.0,1439
18:17:18,SP-FUTURE,2765.75,609,2766.0,1802
18:17:18,ESX-FUTURE,3138.75,2528,3139.0,1522
18:17:19,ESX-FUTURE,3138.5,452,3138.75,3598
18:17:19,SP-FUTURE,2765.75,316,2766.0,2095
18:17:20,ESX-FUTURE,3138.25,1581,3138.5,2469
18:17:20,SP-FUTURE,2765.5,2179,2765.75,232
18:17:21,ESX-FUTURE,3138.0,2114,3138.25,1936
18:17:21,SP-FUTURE,2765.5,967,2765.75,1444
18:17:21,ESX-FUTURE,3138.0,2725,3138.25,1325
18:17:22,SP-FUTURE,2764.75,494,2765.0,1917
18:17:23,SP-FUTURE,2764.75,368,2765.0,2043
18:17:24,ESX-FUTURE,3138.0,2340,3138.25,1710
18:17:25,SP-FUTURE,2764.5,1327,2764.75,1084
18:17:25,ESX-FUTURE,3138.0,2014,3138.25,2036
18:17:25,SP-FUTURE,2764.75,474,2765.0,1937
18:17:26,SP-FUTURE,2764.25,2063,2764.5,348
18:17:27,SP-FUTURE,2765.25,482,2765.5,1929
18:17:27,SP-FUTURE,2764.25,974,2764.5,1437
18:17:28,ESX-FUTURE,3137.75,3206,3138.0,844
18:17:28,SP-FUTURE,2764.25,975,2764.5,1436
18:17:28,ESX-FUTURE,3137.75,1053,3138.0,2997
18:17:29,ESX-FUTURE,3137.5,3456,3137.75,594
18:17:30,SP-FUTURE,2764.25,1055,2764.5,1356
18:17:31,SP-FUTURE,2764.25,1045,2764.5,1366
18:17:31,SP-FUTURE,2764.25,934,2764.5,1477
18:17:31,ESX-FUTURE,3137.5,492,3137.75,3558
18:17:32,SP-FUTURE,2765.0,1162,2765.25,1249
18:17:33,ESX-FUTURE,3136.5,2469,3136.75,1581
18:17:33,SP-FUTURE,2764.25,431,2764.5,1980
18:17:33,SP-FUTURE,2764.5,1487,2764.75,924
18:17:33,ESX-FUTURE,3136.5,2273,3136.75,1777
18:17:34,ESX-FUTURE,3136.5,2569,3136.75,1481
18:17:34,SP-FUTURE,2764.5,1530,2764.75,881
18:17:35,ESX-FUTURE,3136.5,2612,3136.75,1438
18:17:35,SP-FUTURE,2764.5,1886,2764.75,525
18:17:36,ESX-FUTURE,3136.5,1722,3136.75,2328
18:17:36,ESX-FUTURE,3136.75,472,3137.0,3578
18:17:36,SP-FUTURE,2764.75,820,2765.0,1591
18:17:37,ESX-FUTURE,3136.75,1778,3137.0,2272
18:17:37,SP-FUTURE,2764.0,2406,2764.25,5
18:17:38,SP-FUTURE,2764.25,1640,2764.5,771
18:17:38,ESX-FUTURE,3136.75,1750,3137.0,2300
18:17:39,ESX-FUTURE,3136.5,3054,3136.75,996
18:17:39,SP-FUTURE,2764.25,2339,2764.5,72
18:17:40,SP-FUTURE,2764.5,1361,2764.75,1050
18:17:40,ESX-FUTURE,3136.75,1844,3137.0,2206
18:17:41,SP-FUTURE,2763.5,2410,2763.75,2
18:17:42,ESX-FUTURE,3136.75,1836,3137.0,2214
18:17:42,SP-FUTURE,2765.75,298,2766.0,2114
18:17:43,SP-FUTURE,2765.25,157,2765.5,2255
18:17:43,ESX-FUTURE,3136.75,1818,3137.0,2232
18:17:44,SP-FUTURE,2765.0,1882,2765.25,530
18:17:45,SP-FUTURE,2765.5,860,2765.75,1552
18:17:46,ESX-FUTURE,3137.0,640,3137.25,3410
18:17:46,SP-FUTURE,2765.5,1055,2765.75,1357
18:17:47,ESX-FUTURE,3137.0,2821,3137.25,1229
18:17:48,SP-FUTURE,2765.75,241,2766.0,2171
18:17:48,ESX-FUTURE,3137.0,2533,3137.25,1517
18:17:49,ESX-FUTURE,3137.0,2944,3137.25,1106
18:17:49,SP-FUTURE,2762.5,1556,2762.75,856
18:17:50,ESX-FUTURE,3137.0,742,3137.25,3308
18:17:51,SP-FUTURE,2762.5,657,2762.75,1755
18:17:52,ESX-FUTURE,3136.75,2229,3137.0,1821
18:17:52,SP-FUTURE,2762.75,2218,2763.0,194
18:17:52,SP-FUTURE,2762.25,467,2762.5,1945
18:17:53,ESX-FUTURE,3136.75,1510,3137.0,2540
18:17:53,SP-FUTURE,2762.75,476,2763.0,1936
18:17:54,ESX-FUTURE,3136.5,3482,3136.75,568
18:17:54,SP-FUTURE,2762.75,798,2763.0,1614
18:17:55,ESX-FUTURE,3136.5,536,3136.75,3514
18:17:56,ESX-FUTURE,3136.75,4000,3137.0,50
18:17:56,SP-FUTURE,2762.75,781,2763.0,1631
18:17:57,ESX-FUTURE,3137.25,2338,3137.5,1712
18:17:57,SP-FUTURE,2763.0,272,2763.25,2140
18:17:57,ESX-FUTURE,3137.5,820,3137.75,3230
18:17:58,SP-FUTURE,2762.75,2129,2763.0,283
18:17:58,ESX-FUTURE,3137.5,1079,3137.75,2971
18:17:58,SP-FUTURE,2762.75,2303,2763.0,109
18:17:59,SP-FUTURE,2763.5,2270,2763.75,142
18:18:00,ESX-FUTURE,3137.5,1218,3137.75,2832
18:18:00,ESX-FUTURE,3137.5,1603,3137.75,2447
18:18:00,SP-FUTURE,2764.0,1985,2764.25,427
18:18:02,ESX-FUTURE,3137.5,1490,3137.75,2560
18:18:02,SP-FUTURE,2765.0,1657,2765.25,755
18:18:03,ESX-FUTURE,3137.5,1377,3137.75,2673
18:18:03,SP-FUTURE,2765.0,2185,2765.25,227
18:18:04,SP-FUTURE,2766.5,749,2766.75,1663
18:18:04,ESX-FUTURE,3137.25,2165,3137.5,1885
18:18:05,SP-FUTURE,2766.0,568,2766.25,1844
18:18:05,SP-FUTURE,2765.75,1464,2766.0,948
18:18:05,ESX-FUTURE,3137.25,1722,3137.5,2328
18:18:06,SP-FUTURE,2765.75,1249,2766.0,1163
18:18:07,ESX-FUTURE,3137.0,325,3137.25,3725
18:18:07,SP-FUTURE,2766.25,1512,2766.5,900
18:18:08,ESX-FUTURE,3136.75,755,3137.0,3295
18:18:09,SP-FUTURE,2766.25,2077,2766.5,335
18:18:10,ESX-FUTURE,3136.5,3232,3136.75,818
18:18:10,ESX-FUTURE,3136.5,2598,3136.75,1452
18:18:11,ESX-FUTURE,3136.5,3046,3136.75,1004
18:18:11,ESX-FUTURE,3136.5,3052,3136.75,998
18:18:11,SP-FUTURE,2766.25,2029,2766.5,383
18:18:11,ESX-FUTURE,3136.5,1237,3136.75,2813
18:18:12,ESX-FUTURE,3136.0,905,3136.25,3145
18:18:12,SP-FUTURE,2766.25,2026,2766.5,386
18:18:12,ESX-FUTURE,3136.0,2184,3136.25,1866
18:18:13,SP-FUTURE,2767.0,367,2767.25,2045
18:18:13,ESX-FUTURE,3136.0,661,3136.25,3389
18:18:14,SP-FUTURE,2766.75,1486,2767.0,926
18:18:14,SP-FUTURE,2766.75,1888,2767.0,524
18:18:15,ESX-FUTURE,3136.0,860,3136.25,3190
18:18:15,SP-FUTURE,2767.0,383,2767.25,2029
18:18:16,ESX-FUTURE,3135.75,3387,3136.0,663
18:18:16,SP-FUTURE,2767.0,411,2767.25,2001
18:18:16,ESX-FUTURE,3135.75,2928,3136.0,1122
18:18:16,SP-FUTURE,2767.0,653,2767.25,1759
18:18:16,SP-FUTURE,2767.0,1538,2767.25,874
18:18:17,SP-FUTURE,2766.5,1938,2766.75,474
18:18:18,ESX-FUTURE,3135.75,3696,3136.0,354
18:18:18,SP-FUTURE,2766.25,1092,2766.5,1320
18:18:19,SP-FUTURE,2766.0,767,2766.25,1645
18:18:20,ESX-FUTURE,3135.5,109,3135.75,3941
18:18:20,SP-FUTURE,2766.0,825,2766.25,1587
18:18:21,SP-FUTURE,2766.0,2119,2766.25,293
18:18:21,ESX-FUTURE,3135.5,1306,3135.75,2744
18:18:22,SP-FUTURE,2767.75,2378,2768.0,34
18:18:23,ESX-FUTURE,3135.5,1215,3135.75,2835
18:18:23,ESX-FUTURE,3135.5,1259,3135.75,2791
18:18:23,SP-FUTURE,2768.0,273,2768.25,2139
18:18:24,ESX-FUTURE,3135.5,2234,3135.75,1816
18:18:24,SP-FUTURE,2768.25,2216,2768.5,196
18:18:25,SP-FUTURE,2768.0,2067,2768.25,345
18:18:25,ESX-FUTURE,3135.25,3096,3135.5,954
18:18:25,ESX-FUTURE,3135.5,598,3135.75,3452
18:18:26,ESX-FUTURE,3135.5,659,3135.75,3391
18:18:27,SP-FUTURE,2768.0,1955,2768.25,457
18:18:27,SP-FUTURE,2768.0,1791,2768.25,621
18:18:27,ESX-FUTURE,3135.75,2734,3136.0,1316
18:18:28,SP-FUTURE,2767.75,1422,2768.0,990
18:18:28,ESX-FUTURE,3134.75,3684,3135.0,366
18:18:29,SP-FUTURE,2767.75,1743,2768.0,669
18:18:30,SP-FUTURE,2767.75,1715,2768.0,697
18:18:30,ESX-FUTURE,3135.5,1279,3135.75,2771
18:18:31,SP-FUTURE,2769.75,1486,2770.0,926
18:18:31,ESX-FUTURE,3135.5,471,3135.75,3579
18:18:32,ESX-FUTURE,3135.0,1514,3135.25,2536
18:18:32,SP-FUTURE,2771.75,2409,2772.0,3
18:18:33,ESX-FUTURE,3135.0,1516,3135.25,2534
18:18:34,SP-FUTURE,2771.75,951,2772.0,1461
18:18:34,SP-FUTURE,2771.5,1668,2771.75,744
18:18:35,ESX-FUTURE,3135.0,2769,3135.25,1281
18:18:35,SP-FUTURE,2772.5,642,2772.75,1770
18:18:36,ESX-FUTURE,3135.0,2244,3135.25,1806
18:18:37,SP-FUTURE,2772.25,1448,2772.5,964
18:18:37,ESX-FUTURE,3135.25,1585,3135.5,2465
18:18:37,SP-FUTURE,2772.5,290,2772.75,2122
18:18:38,ESX-FUTURE,3135.25,1233,3135.5,2817
18:18:38,SP-FUTURE,2772.5,1651,2772.75,761
18:18:39,ESX-FUTURE,3135.5,1498,3135.75,2552
18:18:39,SP-FUTURE,2774.5,1802,2774.75,610
18:18:40,ESX-FUTURE,3135.5,1568,3135.75,2482
18:18:40,SP-FUTURE,2774.5,811,2774.75,1601
18:18:40,ESX-FUTURE,3136.25,434,3136.5,3616
18:18:42,ESX-FUTURE,3136.0,3415,3136.25,635
18:18:42,SP-FUTURE,2774.5,1914,2774.75,498
18:18:42,SP-FUTURE,2773.75,2163,2774.0,249
18:18:43,ESX-FUTURE,3136.0,3452,3136.25,598
18:18:43,SP-FUTURE,2774.0,240,2774.25,2172
18:18:44,ESX-FUTURE,3136.0,3028,3136.25,1022
18:18:44,SP-FUTURE,2773.75,1479,2774.0,933
18:18:45,SP-FUTURE,2774.25,783,2774.5,1629
18:18:45,ESX-FUTURE,3136.0,1731,3136.25,2319
18:18:46,ESX-FUTURE,3135.75,634,3136.0,3416
18:18:47,SP-FUTURE,2774.25,780,2774.5,1632
18:18:47,ESX-FUTURE,3135.0,1247,3135.25,2803
18:18:48,SP-FUTURE,2773.75,1414,2774.0,998
18:18:48,ESX-FUTURE,3135.25,2214,3135.5,1836
18:18:48,SP-FUTURE,2773.75,811,2774.0,1601
18:18:49,SP-FUTURE,2773.5,2201,2773.75,211
18:18:50,ESX-FUTURE,3135.25,2800,3135.5,1250
18:18:51,ESX-FUTURE,3135.25,2417,3135.5,1633
18:18:51,SP-FUTURE,2774.25,2274,2774.5,138
18:18:52,ESX-FUTURE,3135.25,2561,3135.5,1489
18:18:52,SP-FUTURE,2774.25,1080,2774.5,1332
18:18:53,ESX-FUTURE,3135.5,658,3135.75,3392
18:18:53,SP-FUTURE,2774.5,549,2774.75,1863
18:18:54,ESX-FUTURE,3135.75,296,3136.0,3754
18:18:55,SP-FUTURE,2774.5,307,2774.75,2105
